"student_id","surname","name","stipend","kurs","city","birthday","univ_id"
162,Снегирева,Оксана,470,3,Лабинск,1986-05-20,98
163,Руднева,Виктория,540,3,Климовск,1981-06-21,5
164,Аржанова,Елена,80,1,Кяхта,1980-11-03,63
165,Шипко,Федор,110,4,Зуевка,1989-05-14,32
166,Тамбовцева,Юлия,440,4,Городец,1983-01-10,2
167,Козаренко,Ольга,500,3,Тосно,1981-09-01,3
168,Волкова,Наталья,180,3,Сольцы-2,1985-12-07,84
169,Лысакова,Юлия,300,3,Красногорск,1981-06-26,68
170,Почепцов,Владимир,160,3,Вязники,1987-01-02,21
171,Конникова,Евгения,120,2,Покров,1989-10-09,47
172,Козлитина,Наталья,300,3,Новоузенск,1983-03-02,84
173,Назмиев,Марат,240,3,Анжеро-Судженск,1989-02-16,65
174,Тимашов,Дмитрий,480,3,Тогучин,1983-02-13,51
175,Маричев,Александр,470,2,Горбатов,1981-08-01,26
176,Савельева,Дина,250,4,Вичуга,1987-12-03,69
177,Шипко,Федор,70,3,Юрюзань,1989-02-21,51
178,Безрученко,Василий,520,4,Реутов,1982-04-26,29
179,Литаврин,Дмитрий,510,3,Серпухов,1983-05-10,29
180,Стародубцев,Константин,200,4,Гаврилов Посад,1986-08-23,10
181,Кузнецова,Ольга,450,2,Северодвинск,1986-09-15,71
182,Борников,Антон,530,4,Махачкала,1983-02-10,75
183,Тарарыков,Роман,500,4,Артем,1988-04-13,37
184,Ищенко,Ольга,100,4,Сковородино,1985-12-04,45
185,Трунтаев,Павел,470,3,Петушки,1985-05-21,67
186,Власова,Марина,380,2,Родники,1983-09-18,33
187,Беляев,Сергей,200,3,Моздок,1986-07-11,54
188,Морозова,Татьяна,400,4,Малгобек,1989-07-02,79
189,Нестерова,Татьяна,330,1,Вихоревка,1986-05-01,37
190,Волынкин,Евгений,380,1,Волоколамск,1989-09-16,93
191,Реукова,Надежда,180,3,Мамоново,1982-12-22,58
192,Лямзина,Марина,90,1,Саратов,1984-02-11,75
193,Карташова,Любовь,460,3,Обоянь,1981-12-25,54
194,Золототрубов,Алексей,130,4,Гагарин,1984-08-30,93
195,Гуляева,Татьяна,240,3,Горнозаводск,1989-07-27,84
196,Сысоева,Юлия,70,3,Сокольники,1987-11-14,24
197,Борисов,Александр,300,2,Борисоглебск,1982-05-17,13
198,Косинов,Анатолий,270,4,Минеральные Воды,1983-06-01,2
199,Меланьина,Ольга,500,4,Волгоград,1981-05-06,78
200,Дубищева,Ольга,510,3,Лиходиево,1987-04-11,45
201,Шипко,Федор,160,4,Междуреченск,1984-06-14,82
202,Севостьянова,Татьяна,150,3,Лобня,1980-07-11,21
203,Красникова,Инна,410,4,Лиски,1987-11-03,78
204,Гарьковская,Светлана,70,4,Куртамыш,1981-05-20,57
205,Самороковская,Эльза,190,3,Усмань,1987-05-10,23
206,Орлова,Елена,540,3,Сестрорецк,1988-08-11,23
207,Стрельникова,Галина,410,4,Парфеньево,1984-04-11,16
208,Назарова,Светлана,340,2,Юра,1984-04-07,4
209,Шарыкин,Антон,100,1,Омутнинск,1989-03-04,75
210,Хусаинова,Ирина,540,3,Дальнегорск,1983-12-28,32
211,Шмойлова,Виктория,380,1,Сысерть,1989-01-03,37
212,Назарий,Вадим,80,3,Невельск,1989-05-26,23
213,Колотев,Виталий,420,1,Кызыл,1983-02-12,36
214,Красножон,Андрей,190,1,Пятигорск,1989-05-19,49
215,Майка,Александра,270,4,Бабаево,1986-08-24,93
216,Аникеев,Константин,490,3,Ельня,1982-01-01,36
217,Чепляева,Алла,140,4,Осташков,1983-07-30,79
218,Лобачевская,Анна,140,4,Пролетарск,1986-03-02,8
219,Меланьина,Ольга,250,4,Пятигорск,1988-06-11,56
220,Ванясов,Артем,240,4,Камызяк,1987-11-25,43
221,Федяева,Наталия,360,2,Бавлы,1985-01-26,83
222,Захарова,Алла,100,1,Карабаново,1980-11-09,53
223,Бондаренко,Светлана,200,2,Беломорск,1984-04-03,28
224,Еремеева,Ирина,170,3,Арзамас,1980-03-02,72
225,Беленова,Алена,480,3,Снежногорск,1989-06-25,85
226,Юрова,Ольга,270,4,Вышний Волочек,1983-04-13,26
227,Чернышев,Андрей,440,3,Галич,1982-09-16,89
228,Гладских,Екатерина,390,1,Усмань,1986-11-28,29
229,Бунин,Евгений,330,2,Никольск,1989-08-18,43
230,Символоков,Евгений,110,1,Якутск,1986-03-26,82
231,Смирнов,Николай,370,3,Абдулино,1988-11-17,2
232,Мокшина,Светлана,180,1,Поворино,1986-06-28,24
233,Реветнев,Андрей,440,4,Сурск,1989-08-01,17
234,Комов,Евгений,380,4,Обь,1988-12-24,70
235,Асеев,Дмитрий,110,3,Свердловск-44,1981-03-01,10
236,Юршина,Татьяна,290,1,Миллерово,1988-08-22,96
237,Бизяев,Алексей,290,4,Североморск,1984-09-23,71
238,Гритчин,Виктор,330,4,Рыбинск,1989-06-06,48
239,Кондратьева,Ирина,170,3,Городовиковск,1981-06-26,70
240,Глотова,Юлия,310,2,Щучье,1982-09-02,46
241,Мухоедов,Дмитрий,280,1,Хасавюрт,1987-01-09,65
242,Кряквин,Сергей,330,4,Заволжск,1982-05-01,29
243,Петруня,Ирина,360,3,Сибай,1985-09-25,81
244,Зинатулина,Дания,380,3,Калининск,1986-03-24,35
245,Шабанов,Антон,140,1,Лосино-Петровский,1983-06-17,95
246,Распопова,Елена,300,1,Калтан,1983-05-03,73
247,Куприянов,Алексей,280,2,Тихвин,1983-06-28,60
248,Зуева,Оксана,230,3,Елец,1980-11-27,45
249,Шабунина,Екатерина,240,4,Лиски,1988-02-08,88
250,Комарова,Анна,540,1,Коряжма,1981-04-27,64
251,Тафинцева,Мария,390,2,Чехов-8,1988-10-12,42
252,Распопова,Светлана,70,1,Нижний Тагил,1983-01-19,87
253,Санина,Юлия,210,4,Холмск,1980-11-10,68
254,Максименкова,Оксана,330,4,Красновишерск,1983-09-07,43
255,Моисеева,Виктория,160,2,Мензелинск,1986-03-25,67
256,Кениг,Анна,460,2,Протвино,1981-01-28,1
257,Галкина,Светлана,220,3,Ясный,1988-02-23,57
258,Шевляков,Алексей,410,1,Полевской,1982-02-12,77
259,Пономарев,Владислав,120,2,Анжеро-Судженск,1989-01-28,80
260,Якушева,Марина,100,3,Агидель,1982-09-27,78
261,Сысоева,Ирина,400,2,Лысково,1983-10-27,62
262,Гудков,Вячеслав,250,1,Кирсанов,1988-07-30,21
263,Качурина,Мария,470,3,Гвардейск,1988-07-09,74
264,Гритчин,Виктор,300,3,Волчанск,1988-07-12,32
265,Епишова,Ирина,150,4,Мелеуз,1980-06-09,67
266,Мозговая,Татьяна,550,1,Шарья,1983-11-16,40
267,Кортунов,Александр,70,3,Калач,1985-12-12,33
268,Пузакова,Оксана,360,2,Анжеро-Судженск,1989-10-10,60
269,Прилуцкая,Наталия,470,3,Новотроицк,1984-02-13,39
270,Гинова,Наталья,280,4,Мамоново,1983-08-26,56
271,Вязников,Андрей,320,3,Слободской,1982-04-30,71
272,Акиндинова,Елена,340,2,Белебей,1982-07-06,88
273,Латкина,Юлия,420,2,Опочка,1988-04-25,2
274,Литвинова,Наталья,170,3,Балашов,1989-03-05,16
275,Харламова,Анна,330,3,Малая Липовка,1981-07-04,75
276,Сивков,Виталий,280,4,Шатура,1980-09-25,3
277,Юрченко,Татьяна,470,2,Володарск,1984-07-16,59
278,Ковалевский,Дмитрий,360,1,Любим,1982-10-08,69
279,Черечукин,Александр,520,2,Озерск,1986-07-24,77
280,Лынов,Павел,500,2,Павловск,1985-03-04,77
281,Румянцев,Виктор,100,2,Ключи,1980-06-03,49
282,Машин,Вадим,420,2,Ейск,1980-02-12,60
283,Шафоростова,Юлия,290,3,Макарьев,1981-01-08,31
284,Фалева,Юлия,300,3,Красное Село,1986-02-05,3
285,Яковлев,Павел,360,1,Нерехта,1988-03-11,63
286,Юрьева,Светлана,110,3,Лодейное Поле,1984-06-20,16
287,Лыкова,Татьяна,170,3,Устюжна,1989-01-15,71
288,Лисунова,Виктория,80,2,Иваново,1981-04-17,16
289,Терехова,Мария,210,3,Мглин,1988-12-24,83
290,Власова,Наталья,380,1,Нижняя Салда,1989-12-21,7
291,Быкова,Елена,340,1,Нефтекамск,1981-06-07,72
292,Каторгина,Ольга,260,1,Юрьевец,1982-10-18,31
293,Мелентьева,Ксения,290,3,Инсар,1980-11-20,95
294,Лисицына,Дина,170,2,Альметьевск,1983-12-18,32
295,Белозорова,Татьяна,180,1,Свирск,1986-07-17,31
296,Ефанова,Ольга,370,1,Межгорье,1988-07-06,14
297,Литвинов,Евгений,180,1,Калач-на-Дону,1981-05-01,94
298,Попрыгина,Ольга,390,2,Волжский,1980-08-07,22
299,Татаринцев,Дмитрий,480,4,Первомайск,1987-12-12,45
300,Жукова,Жанна,430,4,Кириши,1987-04-05,15
301,Казакова,Мария,480,2,Горячий Ключ,1986-08-30,91
302,Марчук,Людмила,260,4,Ейск,1980-09-29,70
303,Тиканская,Светлана,210,4,Уяр,1982-12-19,75
304,Вишневецкая,Евгения,250,1,Костерево,1988-04-24,2
305,Курлов,Александр,500,3,Мариинский Посад,1984-06-15,78
306,Глазырина,Галина,180,4,Рылковский,1985-04-14,57
307,Лоторев,Константин,300,4,Бородино,1988-10-24,84
308,Савельева,Дина,480,3,Великий Устюг,1989-03-06,35
309,Борисова,Татьяна,310,1,Новочеркасск,1986-06-16,21
310,Кобозев,Валерий,80,1,Донецк,1981-11-20,4
311,Коваленко,Александр,490,3,Сретенск,1985-08-29,16
312,Красов,Андрей,360,1,Ядрин,1987-07-03,69
313,Полднев,Андрей,470,4,Нефтекамск,1982-09-26,78
314,Тюмин,Сергей,190,4,Чехов-2,1987-05-27,70
315,Салыкина,Ирина,420,1,Поворино,1988-02-29,44
316,Коломыцев,Александр,90,3,Домодедово,1985-11-09,79
317,Коваленко,Анна,60,1,Славянск-на-Кубани,1989-11-12,80
318,Малахова,Ольга,400,3,Котово,1980-11-27,17
319,Глазунова,Оксана,530,4,Калининград,1989-11-10,11
320,Стаханов,Роман,280,3,Галич,1980-06-04,54
321,Логвинова,Екатерина,140,4,Суздаль,1988-10-10,91
322,Искра,Татьяна,300,1,Неман,1984-07-24,36
323,Бытченко,Елена,280,4,Асбест,1987-01-09,31
324,Ульянова,Валерия,450,3,Курган,1987-03-07,3
325,Прокопенко,Ольга,280,4,Ханты-Мансийск,1980-01-25,59
326,Урывская,Ирина,60,2,Лысково,1982-04-14,80
327,Мальцев,Александр,340,1,Волгореченск,1981-03-30,28
328,Сторожилов,Сергей,260,4,Бийск,1981-09-20,47
329,Зайцев,Андрей,380,1,Липецк,1987-05-18,25
330,Веремеенко,Елена,240,4,Усинск,1988-06-15,27
331,Золотарева,Галина,380,3,Дрезна,1982-06-10,44
332,Саввина,Екатерина,430,2,Заволжск,1981-03-24,32
333,Якименко,Сергей,340,4,Миасс,1981-10-19,39
334,Данилова,Ирина,110,2,Багратионовск,1981-08-09,10
335,Клинских,Александр,390,2,Светлый,1986-07-31,15
336,Гончаров,Андрей,470,3,Нерехта,1989-10-09,38
337,Паринова,Мария,190,3,Знаменск,1982-08-13,7
338,Шевляков,Алексей,290,2,Удомля,1980-04-25,89
339,Михеева,Марина,370,2,Нерюнгри,1984-09-15,25
340,Вишневецкая,Евгения,190,4,Усть-Джегута,1980-07-03,4
341,Лобанов,Александр,120,2,Жуковский,1982-08-02,64
342,Солодова,Ирина,370,3,Мирный,1981-04-22,85
343,Горелов,Евгений,120,1,Красный Кут,1982-08-09,70
344,Челноков,Андрей,240,1,Надым,1980-10-01,88
345,Понявин,Василий,510,4,Рудня,1988-01-19,59
346,Нестеренко,Алексей,340,3,Киров,1981-12-12,93
347,Жвания,Марина,150,1,Аркадак,1982-10-07,6
348,Шмойлова,Светлана,360,1,Мирный,1988-10-15,24
349,Вихорев,Дмитрий,360,1,Колпашево,1986-12-13,70
350,Бондаренко,Екатерина,130,3,Ступино,1982-01-29,87
351,Тужикова,Марина,290,3,Назрань,1982-11-23,31
352,Рябенко,Александр,440,4,Можайск,1983-03-27,40
353,Седин,Игорь,360,3,Калининск,1980-02-09,25
